Function,Initialization,Mutation,OptValue
Sumsquares-10d,random,ModifiedABC,1.6787879637988267e-07
Sumsquares-10d,random,ModifiedABC,3.5008800084520513e-07
Sumsquares-10d,random,ModifiedABC,2.126729991216481e-07
Sumsquares-10d,cahotic,ModifiedABC,3.0529052759082026e-07
Sumsquares-10d,cahotic,ModifiedABC,9.966582189656717e-08
Sumsquares-10d,cahotic,ModifiedABC,2.116821810764461e-07
Sumsquares-10d,cahotic,ModifiedABC,3.791052355989268e-07
Sumsquares-10d,cahotic,ModifiedABC,3.700444967568788e-07
Sumsquares-10d,cahotic,ModifiedABC,5.33266187020704e-07
Sumsquares-10d,cahotic,ModifiedABC,1.8170055194964152e-07
Sumsquares-10d,cahotic,ModifiedABC,2.556387990068583e-07
Sumsquares-10d,cahotic,ModifiedABC,3.135474286577684e-07
Sumsquares-10d,cahotic,ModifiedABC,1.3694655898133214e-07
Sumsquares-10d,cahotic,ModifiedABC,2.864014812625637e-07
Sumsquares-10d,cahotic,ModifiedABC,1.1619387059184175e-07
Sumsquares-10d,cahotic,ModifiedABC,1.5534660706942337e-07
Sumsquares-10d,cahotic,ModifiedABC,1.0303964797488306e-07
Sumsquares-10d,cahotic,ModifiedABC,2.1824493740647247e-07
Sumsquares-10d,random,ABC/best/1,5.515492957139184e-09
Sumsquares-10d,random,ABC/best/1,3.8318324329434326e-11
Sumsquares-10d,random,ABC/best/1,4.121512333493268e-10
Sumsquares-10d,random,ABC/best/1,3.8453732829420234e-09
Sumsquares-10d,random,ABC/best/1,8.387261618183274e-09
Sumsquares-10d,random,ABC/best/1,1.1853465290859527e-08
Sumsquares-10d,random,ABC/best/1,9.104407635331666e-09
Sumsquares-10d,random,ABC/best/1,8.078416326697865e-10
Sumsquares-10d,random,ABC/best/1,1.1346154331820289e-08
Sumsquares-10d,random,ABC/best/1,5.311649574535161e-09
Sumsquares-10d,random,ABC/best/1,2.9517621520786627e-09
Sumsquares-10d,random,ABC/best/1,3.8938011029988986e-10
Sumsquares-10d,random,ABC/best/1,2.7073183242077962e-08
Sumsquares-10d,random,ABC/best/1,1.5750015497730083e-08
Sumsquares-10d,random,ABC/best/1,7.1172091207440004e-09
Sumsquares-10d,cahotic,ABC/best/1,1.3209863513492578e-09
Sumsquares-10d,cahotic,ABC/best/1,4.562114800024956e-10
Sumsquares-10d,cahotic,ABC/best/1,7.621738597631925e-10
Sumsquares-10d,cahotic,ABC/best/1,1.1447004908626297e-08
Sumsquares-10d,cahotic,ABC/best/1,1.2493826571078562e-08
Sumsquares-10d,cahotic,ABC/best/1,6.706671614624937e-09
Sumsquares-10d,cahotic,ABC/best/1,1.8963054328886866e-08
Sumsquares-10d,cahotic,ABC/best/1,2.2977111677349477e-08
Sumsquares-10d,cahotic,ABC/best/1,1.990309505894915e-09
Sumsquares-10d,cahotic,ABC/best/1,7.91512872494282e-09
Sumsquares-10d,cahotic,ABC/best/1,1.3365686703088946e-09
Sumsquares-10d,cahotic,ABC/best/1,1.7300684037112096e-09
Sumsquares-10d,cahotic,ABC/best/1,4.669049383934281e-09
Sumsquares-10d,cahotic,ABC/best/1,2.690566221312557e-09
Sumsquares-10d,cahotic,ABC/best/1,2.49272108366468e-10
Sumsquares-10d,random,ABC/best/2,4.2752693461561265e-09
Sumsquares-10d,random,ABC/best/2,6.800913178983322e-09
Sumsquares-10d,random,ABC/best/2,2.348576654628435e-09
Sumsquares-10d,random,ABC/best/2,2.9132352966809377e-09
Sumsquares-10d,random,ABC/best/2,7.883395417457283e-09
Sumsquares-10d,random,ABC/best/2,5.4835404064560644e-08
Sumsquares-10d,random,ABC/best/2,1.6659253572628416e-09
Sumsquares-10d,random,ABC/best/2,1.612438339753667e-08
Sumsquares-10d,random,ABC/best/2,3.0160989879779295e-08
Sumsquares-10d,random,ABC/best/2,1.5862292518954406e-08
Sumsquares-10d,random,ABC/best/2,5.5939419183487685e-08
Sumsquares-10d,random,ABC/best/2,9.383207765156052e-10
Sumsquares-10d,random,ABC/best/2,4.354878263664464e-08
Sumsquares-10d,random,ABC/best/2,1.6681714931104737e-08
Sumsquares-10d,random,ABC/best/2,2.6549053681238697e-08
Sumsquares-10d,cahotic,ABC/best/2,3.628338276699566e-08
Sumsquares-10d,cahotic,ABC/best/2,5.885569717990788e-09
Sumsquares-10d,cahotic,ABC/best/2,4.554428213345374e-08
Sumsquares-10d,cahotic,ABC/best/2,2.049880519170902e-08
Sumsquares-10d,cahotic,ABC/best/2,4.832990740393098e-08
Sumsquares-10d,cahotic,ABC/best/2,1.9847688760576214e-10
Sumsquares-10d,cahotic,ABC/best/2,3.5983703522905797e-09
Sumsquares-10d,cahotic,ABC/best/2,1.4319430912090635e-08
Sumsquares-10d,cahotic,ABC/best/2,1.1903103635970122e-08
Sumsquares-10d,cahotic,ABC/best/2,2.534880611240501e-08
Sumsquares-10d,cahotic,ABC/best/2,1.2043850302431155e-08
Sumsquares-10d,cahotic,ABC/best/2,9.238632638895504e-08
Sumsquares-10d,cahotic,ABC/best/2,5.4313162275587635e-09
Sumsquares-10d,cahotic,ABC/best/2,2.543489689485735e-09
Sumsquares-10d,cahotic,ABC/best/2,3.80574584401466e-08
Sumsquares-10d,random,DirectedABC,1.5935297058006208e-14
Sumsquares-10d,random,DirectedABC,1.1014906729470846e-16
Sumsquares-10d,random,DirectedABC,3.555429968177256e-14
Sumsquares-10d,random,DirectedABC,7.640159154504901e-15
Sumsquares-10d,random,DirectedABC,4.072357468577052e-13
Sumsquares-10d,random,DirectedABC,1.8699078992990715e-15
Sumsquares-10d,random,DirectedABC,4.619372093021431e-11
Sumsquares-10d,random,DirectedABC,7.377427889426799e-16
Sumsquares-10d,random,DirectedABC,1.1190381327712529e-11
Sumsquares-10d,random,DirectedABC,3.7653995922255156e-11
Sumsquares-10d,random,DirectedABC,5.3928924774363444e-12
Sumsquares-10d,random,DirectedABC,4.2284959530908214e-12
Sumsquares-10d,random,DirectedABC,6.142208962162782e-13
Sumsquares-10d,random,DirectedABC,1.8105982867692504e-12
Sumsquares-10d,random,DirectedABC,8.012939251296792e-12
Sumsquares-10d,cahotic,DirectedABC,1.3677493694721611e-12
Sumsquares-10d,cahotic,DirectedABC,1.9814677629875644e-12
Sumsquares-10d,cahotic,DirectedABC,1.2562253474719661e-13
Sumsquares-10d,cahotic,DirectedABC,1.796210183427461e-12
Sumsquares-10d,cahotic,DirectedABC,3.489826678088103e-13
Sumsquares-10d,cahotic,DirectedABC,1.7725833579721087e-14
Sumsquares-10d,cahotic,DirectedABC,5.229963104284681e-12
Sumsquares-10d,cahotic,DirectedABC,6.400971397120024e-11
Sumsquares-10d,cahotic,DirectedABC,6.068857430341514e-14
Sumsquares-10d,cahotic,DirectedABC,1.3705011397749617e-12
Sumsquares-10d,cahotic,DirectedABC,2.022102125218639e-12
Sumsquares-10d,cahotic,DirectedABC,7.261010609865047e-12
Sumsquares-10d,cahotic,DirectedABC,1.34485987363617e-13
Sumsquares-10d,cahotic,DirectedABC,3.4739597978280604e-11
Sumsquares-10d,cahotic,DirectedABC,4.11099540129326e-12
Sphere-30d,random,StandardABC,7.776065509108285e-13
Sphere-30d,random,StandardABC,3.492055999376148e-12
Sphere-30d,random,StandardABC,4.3623023648666486e-13
Sphere-30d,random,StandardABC,7.116897551550168e-11
Sphere-30d,random,StandardABC,3.463760301687314e-12
Sphere-30d,random,StandardABC,2.3544336276038994e-11
Sphere-30d,random,StandardABC,8.942086495604569e-11
Sphere-30d,random,StandardABC,1.978231223127945e-11
Sphere-30d,random,StandardABC,5.1291616948779725e-12
Sphere-30d,random,StandardABC,5.862757487450207e-14
Sphere-30d,random,StandardABC,1.6378957018623447e-12
Sphere-30d,random,StandardABC,4.1183386805022665e-12
Sphere-30d,random,StandardABC,9.741268697329412e-13
Sphere-30d,random,StandardABC,1.592663035036177e-10
Sphere-30d,random,StandardABC,3.816975980107583e-13
Sphere-30d,cahotic,StandardABC,2.016271901968051e-13
Sphere-30d,cahotic,StandardABC,2.860069213876107e-13
Sphere-30d,cahotic,StandardABC,6.957112178752399e-12
Sphere-30d,cahotic,StandardABC,1.3603447191348172e-12
Sphere-30d,cahotic,StandardABC,4.332910339205725e-12
Sphere-30d,cahotic,StandardABC,2.410117358359174e-13
Sphere-30d,cahotic,StandardABC,1.3913458806285466e-10
Sphere-30d,cahotic,StandardABC,8.816247648549552e-12
Sphere-30d,cahotic,StandardABC,3.7619714416111186e-13
Sphere-30d,cahotic,StandardABC,3.1622491261450774e-12
Sphere-30d,cahotic,StandardABC,1.3785186203199906e-11
Sphere-30d,cahotic,StandardABC,3.654157828374773e-12
Sphere-30d,cahotic,StandardABC,1.312573553963099e-12
Sphere-30d,cahotic,StandardABC,1.5324400333612017e-12
Sphere-30d,cahotic,StandardABC,1.2431495412747407e-13
Sphere-30d,random,ModifiedABC,1.6931306998823727e-06
Sphere-30d,random,ModifiedABC,1.2696675552239174e-06
Sphere-30d,random,ModifiedABC,1.7540439060130118e-06
Sphere-30d,random,ModifiedABC,9.639546101192342e-07
Sphere-30d,random,ModifiedABC,1.6858430839471966e-06
Sphere-30d,random,ModifiedABC,1.5618973403516331e-06
Sphere-30d,random,ModifiedABC,2.0997830449640223e-06
Sphere-30d,random,ModifiedABC,1.4414047267704775e-06
Sphere-30d,random,ModifiedABC,1.862347028776581e-06
Sphere-30d,random,ModifiedABC,1.818038072583008e-06
Sphere-30d,random,ModifiedABC,1.503144188782219e-06
Sphere-30d,random,ModifiedABC,1.977067060737341e-06
Sphere-30d,random,ModifiedABC,1.7756472258642617e-06
Sphere-30d,random,ModifiedABC,1.6051085314258755e-06
Sphere-30d,random,ModifiedABC,1.1779271890870558e-06
Sphere-30d,cahotic,ModifiedABC,1.1331112821279562e-06
Sphere-30d,cahotic,ModifiedABC,1.1792768086828325e-06
Sphere-30d,cahotic,ModifiedABC,1.1292401362231803e-06
Sphere-30d,cahotic,ModifiedABC,1.1044052404916422e-06
Sphere-30d,cahotic,ModifiedABC,1.4851854821174933e-06
Sphere-30d,cahotic,ModifiedABC,8.548757578515014e-07
Sphere-30d,cahotic,ModifiedABC,1.2352700762712078e-06
Sphere-30d,cahotic,ModifiedABC,1.4261582668766202e-06
Sphere-30d,cahotic,ModifiedABC,1.3704532738053285e-06
Sphere-30d,cahotic,ModifiedABC,1.092492361902972e-06
Sphere-30d,cahotic,ModifiedABC,1.0111942361961385e-06
Sphere-30d,cahotic,ModifiedABC,1.208181164405867e-06
Sphere-30d,cahotic,ModifiedABC,1.2095656250645022e-06
Sphere-30d,cahotic,ModifiedABC,1.5225082208019924e-06
Sphere-30d,cahotic,ModifiedABC,1.0692456687565986e-06
Sphere-30d,random,ABC/best/1,1.781182939581549e-09
Sphere-30d,random,ABC/best/1,2.1471940806535982e-07
Sphere-30d,random,ABC/best/1,4.724351717393262e-09
Sphere-30d,random,ABC/best/1,7.992540733420646e-08
Sphere-30d,random,ABC/best/1,8.254842955873802e-08
Sphere-30d,random,ABC/best/1,6.283531717597428e-08
Sphere-30d,random,ABC/best/1,3.1091834161632784e-08
Sphere-30d,random,ABC/best/1,3.380851396612634e-08
Sphere-30d,random,ABC/best/1,1.59530297459134e-08
Sphere-30d,random,ABC/best/1,5.714825292342098e-09
Sphere-30d,random,ABC/best/1,3.131712933951569e-08
Sphere-30d,random,ABC/best/1,3.012185277956769e-08
Sphere-30d,random,ABC/best/1,1.1814178685417378e-08
Sphere-30d,random,ABC/best/1,2.6328800266125784e-08
Sphere-30d,random,ABC/best/1,2.1902998237883013e-08
Sphere-30d,cahotic,ABC/best/1,2.4602871805339256e-08
Sphere-30d,cahotic,ABC/best/1,7.644707342380766e-08
Sphere-30d,cahotic,ABC/best/1,9.037004630433733e-09
Sphere-30d,cahotic,ABC/best/1,2.413874892782996e-11
Sphere-30d,cahotic,ABC/best/1,3.222866745920666e-08
Sphere-30d,cahotic,ABC/best/1,1.3785417779630122e-07
Sphere-30d,cahotic,ABC/best/1,5.954596632096578e-08
Sphere-30d,cahotic,ABC/best/1,9.651688295930102e-09
Sphere-30d,cahotic,ABC/best/1,4.009336976860325e-08
Sphere-30d,cahotic,ABC/best/1,1.402435270239008e-07
Sphere-30d,cahotic,ABC/best/1,3.092986297647201e-08
Sphere-30d,cahotic,ABC/best/1,1.5499876440423542e-07
Sphere-30d,cahotic,ABC/best/1,5.433336237391445e-09
Sphere-30d,cahotic,ABC/best/1,1.637904816908597e-08
Sphere-30d,cahotic,ABC/best/1,1.8903004640021895e-08
Sphere-30d,random,ABC/best/2,4.857988520120577e-08
Sphere-30d,random,ABC/best/2,6.291312294389093e-08
Sphere-30d,random,ABC/best/2,4.839880124505377e-08
Sphere-30d,random,ABC/best/2,1.1368785807798287e-08
Sphere-30d,random,ABC/best/2,1.4022833190851509e-08
Sphere-30d,random,ABC/best/2,2.549572605830741e-07
Sphere-30d,random,ABC/best/2,5.1767924066991915e-08
Sphere-30d,random,ABC/best/2,1.96069469067257e-07
Sphere-30d,random,ABC/best/2,3.253121004383074e-08
Sphere-30d,random,ABC/best/2,1.370468558859226e-07
Sphere-30d,random,ABC/best/2,3.4636639349041415e-08
Sphere-30d,random,ABC/best/2,1.3942342653929394e-07
Sphere-30d,random,ABC/best/2,7.022125012704773e-08
Sphere-30d,random,ABC/best/2,2.4334139288444584e-07
Sphere-30d,random,ABC/best/2,1.9278774208009548e-08
Sphere-30d,cahotic,ABC/best/2,2.702936373782409e-07
Sphere-30d,cahotic,ABC/best/2,2.964498707534113e-08
Sphere-30d,cahotic,ABC/best/2,7.085583825439774e-09
Sphere-30d,cahotic,ABC/best/2,9.955242824368131e-08
Sphere-30d,cahotic,ABC/best/2,1.7207974267917695e-08
Sphere-30d,cahotic,ABC/best/2,6.58192261103555e-08
Sphere-30d,cahotic,ABC/best/2,1.454540879350289e-07
Sphere-30d,cahotic,ABC/best/2,1.5980377989480564e-07
Sphere-30d,cahotic,ABC/best/2,1.4804149156077562e-07
Sphere-30d,cahotic,ABC/best/2,1.7226904714038576e-07
Sphere-30d,cahotic,ABC/best/2,1.0573409160228094e-08
Sphere-30d,cahotic,ABC/best/2,1.4392344378629499e-08
Sphere-30d,cahotic,ABC/best/2,2.2437850513595377e-07
Sphere-30d,cahotic,ABC/best/2,2.2055337826709238e-08
Sphere-30d,cahotic,ABC/best/2,7.475826633837235e-08
Sphere-30d,random,DirectedABC,5.4041855322779355e-11
Sphere-30d,random,DirectedABC,1.4919347433272455e-11
Sphere-30d,random,DirectedABC,1.4838541257868047e-14
Sphere-30d,random,DirectedABC,3.664806648327754e-15
Sphere-30d,random,DirectedABC,3.067639084182855e-11
Sphere-30d,random,DirectedABC,5.312821910272047e-12
Sphere-30d,random,DirectedABC,1.4603258014578578e-14
Sphere-30d,random,DirectedABC,2.1565125482245274e-12
Sphere-30d,random,DirectedABC,9.0835252611665e-14
Sphere-30d,random,DirectedABC,1.3503356504306766e-10
Sphere-30d,random,DirectedABC,4.265039083284165e-11
Sphere-30d,random,DirectedABC,2.184828541107299e-11
Sphere-30d,random,DirectedABC,1.0136605838214129e-13
Sphere-30d,random,DirectedABC,6.549384522320919e-14
Sphere-30d,random,DirectedABC,1.8644714739234003e-13
Sphere-30d,cahotic,DirectedABC,1.9821485981571723e-10
Sphere-30d,cahotic,DirectedABC,1.4196241356602287e-12
Sphere-30d,cahotic,DirectedABC,2.6880712610537688e-14
Sphere-30d,cahotic,DirectedABC,2.4166851809856388e-12
Sphere-30d,cahotic,DirectedABC,1.4613960043434336e-12
Sphere-30d,cahotic,DirectedABC,8.684803426427777e-10
Sphere-30d,cahotic,DirectedABC,3.1399948973929935e-11
Sphere-30d,cahotic,DirectedABC,7.303530647166116e-11
Sphere-30d,cahotic,DirectedABC,1.7122190917352233e-12
Sphere-30d,cahotic,DirectedABC,9.195668054397918e-11
Sphere-30d,cahotic,DirectedABC,1.4445177537873765e-10
Sphere-30d,cahotic,DirectedABC,1.4493933068298564e-13
Sphere-30d,cahotic,DirectedABC,1.6494247192621428e-10
Sphere-30d,cahotic,DirectedABC,2.212187588091533e-11
Sphere-30d,cahotic,DirectedABC,2.1058614538231302e-10
Rosenbrock-30d,random,StandardABC,25.176355413169855
Rosenbrock-30d,random,StandardABC,8.034717823233766
Rosenbrock-30d,random,StandardABC,21.82623699993847
Rosenbrock-30d,random,StandardABC,17.223695279892635
Rosenbrock-30d,random,StandardABC,20.862978128510946
Rosenbrock-30d,random,StandardABC,7.050576580113714
Rosenbrock-30d,random,StandardABC,22.667915700069177
Rosenbrock-30d,random,StandardABC,23.000201449942686
Rosenbrock-30d,random,StandardABC,19.92353029586059
Rosenbrock-30d,random,StandardABC,19.29892723048915
Rosenbrock-30d,random,StandardABC,12.528951961944575
Rosenbrock-30d,random,StandardABC,22.049640569576546
Rosenbrock-30d,random,StandardABC,12.497286176811297
Rosenbrock-30d,random,StandardABC,18.52313782795502
Rosenbrock-30d,random,StandardABC,19.709124106558964
Rosenbrock-30d,cahotic,StandardABC,0.40093741503730357
Rosenbrock-30d,cahotic,StandardABC,1.6523051372613569
Rosenbrock-30d,cahotic,StandardABC,1.8557511398032351
Rosenbrock-30d,cahotic,StandardABC,0.9696728921255606
Rosenbrock-30d,cahotic,StandardABC,1.2459774462659585
Rosenbrock-30d,cahotic,StandardABC,1.2455938591345084
Rosenbrock-30d,cahotic,StandardABC,0.733068932334903
Rosenbrock-30d,cahotic,StandardABC,1.6648253032859048
Rosenbrock-30d,cahotic,StandardABC,0.39561000449409645
Rosenbrock-30d,cahotic,StandardABC,0.26580422111429575
Rosenbrock-30d,cahotic,StandardABC,4.910296970777725
Rosenbrock-30d,cahotic,StandardABC,0.2124213413033819
Rosenbrock-30d,cahotic,StandardABC,5.524249340522368
Rosenbrock-30d,cahotic,StandardABC,5.673695269878799
Rosenbrock-30d,cahotic,StandardABC,1.578727928431205
Rosenbrock-30d,random,ModifiedABC,25.53304600013004
Rosenbrock-30d,random,ModifiedABC,26.132790694405
Rosenbrock-30d,random,ModifiedABC,25.726121134379504
Rosenbrock-30d,random,ModifiedABC,25.618929169377573
Rosenbrock-30d,random,ModifiedABC,25.486718923116648
Rosenbrock-30d,random,ModifiedABC,26.035568529687108
Rosenbrock-30d,random,ModifiedABC,25.31114007896777
Rosenbrock-30d,random,ModifiedABC,25.74176874348624
Rosenbrock-30d,random,ModifiedABC,25.847842543837565
Rosenbrock-30d,random,ModifiedABC,26.20597081000708
Rosenbrock-30d,random,ModifiedABC,26.132027831472964
Rosenbrock-30d,random,ModifiedABC,26.024794634972686
Rosenbrock-30d,random,ModifiedABC,26.01797858062436
Rosenbrock-30d,random,ModifiedABC,26.093089563136363
Rosenbrock-30d,random,ModifiedABC,25.843528166566184
Rosenbrock-30d,cahotic,ModifiedABC,26.178019423852128
Rosenbrock-30d,cahotic,ModifiedABC,26.20166501536731
Rosenbrock-30d,cahotic,ModifiedABC,23.94698808474295
Rosenbrock-30d,cahotic,ModifiedABC,25.688460709533373
Rosenbrock-30d,cahotic,ModifiedABC,26.002900201776104
Rosenbrock-30d,cahotic,ModifiedABC,26.176838392506383
Rosenbrock-30d,cahotic,ModifiedABC,25.49754599051423
Rosenbrock-30d,cahotic,ModifiedABC,25.95171157741609
Rosenbrock-30d,cahotic,ModifiedABC,27.555256253208896
Rosenbrock-30d,cahotic,ModifiedABC,26.209986191682333
Rosenbrock-30d,cahotic,ModifiedABC,26.137337152860802
Rosenbrock-30d,cahotic,ModifiedABC,24.94162192822848
Rosenbrock-30d,cahotic,ModifiedABC,25.26124791296261
Rosenbrock-30d,cahotic,ModifiedABC,25.952452696110747
Rosenbrock-30d,cahotic,ModifiedABC,26.292258383402242
Rosenbrock-30d,random,ABC/best/1,20.721875257426877
Rosenbrock-30d,random,ABC/best/1,23.40420282382394
Rosenbrock-30d,random,ABC/best/1,25.578154050788697
Rosenbrock-30d,random,ABC/best/1,17.608973713352334
Rosenbrock-30d,random,ABC/best/1,22.34512242890075
Rosenbrock-30d,random,ABC/best/1,21.252055252746995
Rosenbrock-30d,random,ABC/best/1,12.122502762790928
Rosenbrock-30d,random,ABC/best/1,22.3636963879434
Rosenbrock-30d,random,ABC/best/1,26.392032282231938
Rosenbrock-30d,random,ABC/best/1,23.319535217427546
Rosenbrock-30d,random,ABC/best/1,25.59157261268096
Rosenbrock-30d,random,ABC/best/1,21.8151111620476
Rosenbrock-30d,random,ABC/best/1,22.37978832905849
Rosenbrock-30d,random,ABC/best/1,26.231772295340946
Rosenbrock-30d,random,ABC/best/1,25.360822808405498
Rosenbrock-30d,cahotic,ABC/best/1,26.55694554269925
Rosenbrock-30d,cahotic,ABC/best/1,19.216532455042078
Rosenbrock-30d,cahotic,ABC/best/1,7.601521677393508
Rosenbrock-30d,cahotic,ABC/best/1,0.04601803919712688
Rosenbrock-30d,cahotic,ABC/best/1,24.861071720670065
Rosenbrock-30d,cahotic,ABC/best/1,4.026570006227716
Rosenbrock-30d,cahotic,ABC/best/1,19.314187506294154
Rosenbrock-30d,cahotic,ABC/best/1,0.034873361142041
Rosenbrock-30d,cahotic,ABC/best/1,0.05598581459647754
Rosenbrock-30d,cahotic,ABC/best/1,5.690825928759424
Rosenbrock-30d,cahotic,ABC/best/1,9.176498530773353
Rosenbrock-30d,cahotic,ABC/best/1,24.811822290951852
Rosenbrock-30d,cahotic,ABC/best/1,19.543037529011833
Rosenbrock-30d,cahotic,ABC/best/1,18.244821547618237
Rosenbrock-30d,cahotic,ABC/best/1,22.920113500507405
Rosenbrock-30d,random,ABC/best/2,21.986777331225063
Rosenbrock-30d,random,ABC/best/2,20.043902101732677
Rosenbrock-30d,random,ABC/best/2,23.12668945531762
Rosenbrock-30d,random,ABC/best/2,19.300298483217347
Rosenbrock-30d,random,ABC/best/2,20.330812936753365
Rosenbrock-30d,random,ABC/best/2,25.57121523172534
Rosenbrock-30d,random,ABC/best/2,0.20291225355903886
Rosenbrock-30d,random,ABC/best/2,26.513185103825336
Rosenbrock-30d,random,ABC/best/2,21.507531237199416
Rosenbrock-30d,random,ABC/best/2,21.402899558726137
Rosenbrock-30d,random,ABC/best/2,23.835040414576252
Rosenbrock-30d,random,ABC/best/2,25.063752875621027
Rosenbrock-30d,random,ABC/best/2,27.534433772451433
Rosenbrock-30d,random,ABC/best/2,22.905846531689008
Rosenbrock-30d,random,ABC/best/2,23.99309508570121
Rosenbrock-30d,cahotic,ABC/best/2,3.5387996052531503
Rosenbrock-30d,cahotic,ABC/best/2,24.83997350575583
Rosenbrock-30d,cahotic,ABC/best/2,0.18753953612024782
Rosenbrock-30d,cahotic,ABC/best/2,0.0425343584828557
Rosenbrock-30d,cahotic,ABC/best/2,2.5931851365029086
Rosenbrock-30d,cahotic,ABC/best/2,10.553462784344044
Rosenbrock-30d,cahotic,ABC/best/2,26.11648345297419
